account_id,customer_id,account_type,opened_date,branch,currency,status,source_system,batch_id,load_date,record_created_ts,record_updated_ts
ACC000628,CUST00415,Demat,2024-04-05,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589088,2026-07-16 11:10:47.589088
ACC000629,CUST00094,Current,2021-06-30,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589093,2026-07-16 11:10:47.589093
ACC000630,CUST00317,Investment,2021-02-07,Delhi,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589099,2026-07-16 11:10:47.589099
ACC000631,CUST00252,Current,2022-03-11,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589104,2026-07-16 11:10:47.589104
ACC000632,CUST00026,Savings,2019-03-04,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589110,2026-07-16 11:10:47.589110
ACC000633,CUST00138,Current,2024-10-31,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589115,2026-07-16 11:10:47.589115
ACC000634,CUST00120,Savings,2018-05-19,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589123,2026-07-16 11:10:47.589123
ACC000635,CUST00112,Demat,2024-06-04,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589129,2026-07-16 11:10:47.589129
ACC000636,CUST00191,Investment,2015-09-17,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589135,2026-07-16 11:10:47.589135
ACC000637,CUST00432,Current,2016-04-04,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589143,2026-07-16 11:10:47.589143
ACC000638,CUST00037,Investment,2019-01-27,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589148,2026-07-16 11:10:47.589148
ACC000639,CUST00419,Investment,2015-04-14,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589154,2026-07-16 11:10:47.589154
ACC000640,CUST00198,Investment,2020-07-17,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589159,2026-07-16 11:10:47.589159
ACC000641,CUST00102,Investment,2017-02-08,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589165,2026-07-16 11:10:47.589165
ACC000642,CUST00243,Investment,2021-12-31,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589170,2026-07-16 11:10:47.589170
ACC000643,CUST00323,Savings,2026-09-07,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589176,2026-07-16 11:10:47.589176
ACC000644,CUST00247,Demat,2019-06-16,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589184,2026-07-16 11:10:47.589184
ACC000645,CUST00443,Current,2017-07-14,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589190,2026-07-16 11:10:47.589190
ACC000646,CUST00167,Savings,2018-10-03,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589195,2026-07-16 11:10:47.589195
ACC000647,CUST00300,Savings,2023-11-17,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589201,2026-07-16 11:10:47.589201
ACC000648,CUST00005,Savings,2025-08-29,Delhi,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589209,2026-07-16 11:10:47.589209
ACC000649,CUST00080,Demat,2017-01-03,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589214,2026-07-16 11:10:47.589214
ACC000650,CUST00256,Savings,2022-08-04,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589220,2026-07-16 11:10:47.589220
ACC000651,CUST00031,Demat,2018-06-14,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589225,2026-07-16 11:10:47.589225
ACC000652,CUST00406,Savings,2017-10-27,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589231,2026-07-16 11:10:47.589231
ACC000653,CUST00163,Demat,2024-11-02,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589237,2026-07-16 11:10:47.589237
ACC000654,CUST00011,Investment,2023-01-13,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589246,2026-07-16 11:10:47.589246
ACC000655,CUST00129,Savings,2025-11-19,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589251,2026-07-16 11:10:47.589251
ACC000656,CUST00287,Demat,2025-12-28,Bengaluru,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589257,2026-07-16 11:10:47.589257
ACC000657,CUST00096,Demat,2022-04-05,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589262,2026-07-16 11:10:47.589262
ACC000658,CUST00141,Current,2016-07-18,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589271,2026-07-16 11:10:47.589271
ACC000659,CUST00231,Demat,2020-11-27,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589277,2026-07-16 11:10:47.589277
ACC000660,CUST00233,Savings,2026-05-07,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589283,2026-07-16 11:10:47.589283
ACC000661,CUST00453,Savings,2023-03-02,Kolkata,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589293,2026-07-16 11:10:47.589293
ACC000662,CUST00123,Demat,2016-06-02,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589299,2026-07-16 11:10:47.589299
ACC000663,CUST00420,Investment,2019-04-05,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589304,2026-07-16 11:10:47.589304
ACC000664,CUST00393,Current,2021-05-08,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589313,2026-07-16 11:10:47.589313
ACC000665,CUST00329,Demat,2017-06-23,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589318,2026-07-16 11:10:47.589318
ACC000666,CUST00338,Savings,2015-12-25,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589323,2026-07-16 11:10:47.589323
ACC000667,CUST00092,Savings,2019-07-14,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589329,2026-07-16 11:10:47.589329
ACC000668,CUST00099,Savings,2015-09-18,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589334,2026-07-16 11:10:47.589334
ACC000669,CUST00337,Investment,2026-10-17,Pune,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589342,2026-07-16 11:10:47.589342
ACC000670,CUST00132,Savings,2023-03-21,Bengaluru,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589347,2026-07-16 11:10:47.589347
ACC000671,CUST00368,Savings,2015-04-18,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589353,2026-07-16 11:10:47.589353
ACC000672,CUST00476,Savings,2025-07-01,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589358,2026-07-16 11:10:47.589358
ACC000673,CUST00185,Investment,2023-04-12,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589364,2026-07-16 11:10:47.589364
ACC000674,CUST00422,Demat,2026-11-12,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589372,2026-07-16 11:10:47.589372
ACC000675,CUST00428,Demat,2016-09-30,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589378,2026-07-16 11:10:47.589378
ACC000676,CUST00050,Savings,2020-03-07,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589384,2026-07-16 11:10:47.589384
ACC000677,CUST00098,Current,2026-10-20,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589389,2026-07-16 11:10:47.589389
ACC000678,CUST00292,Current,2024-04-24,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589395,2026-07-16 11:10:47.589395
ACC000679,CUST00393,Demat,2025-04-15,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589400,2026-07-16 11:10:47.589400
ACC000680,CUST00453,Savings,2018-09-28,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589406,2026-07-16 11:10:47.589406
ACC000681,CUST00282,Investment,2026-04-27,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589411,2026-07-16 11:10:47.589411
ACC000682,CUST00274,Investment,2022-11-26,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589417,2026-07-16 11:10:47.589417
ACC000683,CUST00167,Demat,2024-03-31,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589422,2026-07-16 11:10:47.589422
ACC000684,CUST00423,Demat,2020-05-25,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589431,2026-07-16 11:10:47.589431
ACC000685,CUST00110,Investment,2020-09-12,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589437,2026-07-16 11:10:47.589437
ACC000686,CUST00230,Investment,2015-01-02,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589442,2026-07-16 11:10:47.589442
ACC000687,CUST00146,Savings,2026-08-11,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589448,2026-07-16 11:10:47.589448
ACC000688,CUST00004,Demat,2019-12-23,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589453,2026-07-16 11:10:47.589453
ACC000689,CUST00012,Demat,2026-06-20,Pune,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589459,2026-07-16 11:10:47.589459
ACC000690,CUST00475,Current,2017-02-11,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589465,2026-07-16 11:10:47.589465
ACC000691,CUST00183,Current,2018-02-07,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589470,2026-07-16 11:10:47.589470
ACC000692,CUST00456,Current,2020-03-23,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589484,2026-07-16 11:10:47.589484
ACC000693,CUST00048,Investment,2019-11-17,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589490,2026-07-16 11:10:47.589490
ACC000694,CUST00371,Demat,2025-10-27,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589499,2026-07-16 11:10:47.589499
ACC000695,CUST00423,Savings,2021-09-26,Hyderabad,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589505,2026-07-16 11:10:47.589505
ACC000696,CUST00196,Savings,2016-04-03,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589510,2026-07-16 11:10:47.589510
ACC000697,CUST00179,Investment,2024-05-05,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589516,2026-07-16 11:10:47.589516
ACC000698,CUST00446,Current,2015-04-04,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589522,2026-07-16 11:10:47.589522
ACC000699,CUST00028,Demat,2026-10-05,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589527,2026-07-16 11:10:47.589527
ACC000700,CUST00277,Current,2022-05-01,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589533,2026-07-16 11:10:47.589533
ACC000701,CUST00079,Savings,2023-10-24,Mumbai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589541,2026-07-16 11:10:47.589541
ACC000702,CUST00295,Savings,2019-12-25,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589546,2026-07-16 11:10:47.589546
ACC000703,CUST00403,Investment,2018-04-27,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589558,2026-07-16 11:10:47.589558
ACC000704,CUST00043,Investment,2016-02-08,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589567,2026-07-16 11:10:47.589567
ACC000705,CUST00135,Savings,2023-12-09,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589572,2026-07-16 11:10:47.589572
ACC000706,CUST00397,Current,2018-01-09,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589583,2026-07-16 11:10:47.589583
ACC000707,CUST00102,Investment,2023-11-13,Delhi,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589589,2026-07-16 11:10:47.589589
ACC000708,CUST00101,Current,2020-06-08,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589595,2026-07-16 11:10:47.589595
ACC000709,CUST00398,Investment,2022-04-03,Delhi,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589601,2026-07-16 11:10:47.589601
ACC000710,CUST00046,Savings,2024-04-11,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589606,2026-07-16 11:10:47.589606
ACC000711,CUST00179,Current,2022-03-12,Chennai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589612,2026-07-16 11:10:47.589612
ACC000712,CUST00336,Savings,2021-11-02,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589617,2026-07-16 11:10:47.589617
ACC000713,CUST00316,Investment,2018-04-09,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589623,2026-07-16 11:10:47.589623
ACC000714,CUST00474,Current,2019-06-24,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589631,2026-07-16 11:10:47.589631
ACC000715,CUST00080,Savings,2017-07-09,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589637,2026-07-16 11:10:47.589637
ACC000716,CUST00125,Current,2021-06-14,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589643,2026-07-16 11:10:47.589643
ACC000717,CUST00356,Savings,2021-11-04,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589648,2026-07-16 11:10:47.589648
ACC000718,CUST00012,Demat,2019-09-09,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589654,2026-07-16 11:10:47.589654
ACC000719,CUST00109,Current,2026-09-26,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589659,2026-07-16 11:10:47.589659
ACC000720,CUST00281,Investment,2018-03-03,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589665,2026-07-16 11:10:47.589665
ACC000721,CUST00193,Savings,2020-09-23,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589673,2026-07-16 11:10:47.589673
ACC000722,CUST00146,Current,2021-01-31,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589679,2026-07-16 11:10:47.589679
ACC000723,CUST00336,Savings,2016-06-29,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589685,2026-07-16 11:10:47.589685
ACC000724,CUST00340,Demat,2017-06-02,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589693,2026-07-16 11:10:47.589693
ACC000725,CUST00445,Investment,2020-03-08,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589698,2026-07-16 11:10:47.589698
ACC000726,CUST00364,Savings,2022-01-28,Mumbai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589704,2026-07-16 11:10:47.589704
ACC000727,CUST00273,Savings,2019-03-08,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589710,2026-07-16 11:10:47.589710
ACC000728,CUST00495,Investment,2015-06-26,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589715,2026-07-16 11:10:47.589715
ACC000729,CUST00473,Demat,2022-06-25,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589721,2026-07-16 11:10:47.589721
ACC000730,CUST00382,Current,2015-05-31,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589726,2026-07-16 11:10:47.589726
ACC000731,CUST00182,Demat,2020-04-18,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589732,2026-07-16 11:10:47.589732
ACC000732,CUST00416,Savings,2020-10-11,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589738,2026-07-16 11:10:47.589738
ACC000733,CUST00484,Demat,2020-01-22,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589749,2026-07-16 11:10:47.589749
ACC000734,CUST00460,Investment,2018-01-29,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589757,2026-07-16 11:10:47.589757
ACC000735,CUST00267,Current,2024-05-11,Bengaluru,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589763,2026-07-16 11:10:47.589763
ACC000736,CUST00079,Investment,2022-01-03,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589774,2026-07-16 11:10:47.589774
ACC000737,CUST00230,Current,2019-08-21,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589780,2026-07-16 11:10:47.589780
ACC000738,CUST00298,Current,2018-02-05,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589786,2026-07-16 11:10:47.589786
ACC000739,CUST00466,Current,2024-08-24,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589792,2026-07-16 11:10:47.589792
ACC000740,CUST00336,Current,2022-02-13,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589797,2026-07-16 11:10:47.589797
ACC000741,CUST00273,Savings,2019-02-17,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589803,2026-07-16 11:10:47.589803
ACC000742,CUST00373,Savings,2022-02-23,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589808,2026-07-16 11:10:47.589808
ACC000743,CUST00156,Investment,2021-02-20,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589814,2026-07-16 11:10:47.589814
ACC000744,CUST00055,Current,2019-02-22,Hyderabad,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589824,2026-07-16 11:10:47.589824
ACC000745,CUST00316,Demat,2020-03-06,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589873,2026-07-16 11:10:47.589873
ACC000746,CUST00119,Savings,2023-01-22,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589884,2026-07-16 11:10:47.589884
ACC000747,CUST00069,Investment,2023-05-22,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589892,2026-07-16 11:10:47.589892
ACC000748,CUST00252,Investment,2018-01-31,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589901,2026-07-16 11:10:47.589901
ACC000749,CUST00116,Savings,2024-03-01,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589909,2026-07-16 11:10:47.589909
ACC000750,CUST00474,Demat,2024-04-06,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589919,2026-07-16 11:10:47.589919
ACC000751,CUST00388,Current,2016-06-25,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589929,2026-07-16 11:10:47.589929
ACC000752,CUST00444,Investment,2022-04-15,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589939,2026-07-16 11:10:47.589939
ACC000753,CUST00455,Current,2024-08-03,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589950,2026-07-16 11:10:47.589950
ACC000754,CUST00312,Investment,2022-01-07,Mumbai,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589967,2026-07-16 11:10:47.589967
ACC000755,CUST00481,Savings,2026-09-05,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589973,2026-07-16 11:10:47.589973
ACC000756,CUST00234,Savings,2020-07-05,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589979,2026-07-16 11:10:47.589979
ACC000757,CUST00203,Savings,2023-09-09,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589985,2026-07-16 11:10:47.589985
ACC000758,CUST00098,Demat,2024-11-09,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.589996,2026-07-16 11:10:47.589996
ACC000759,CUST00397,Demat,2025-05-07,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590002,2026-07-16 11:10:47.590002
ACC000760,CUST00151,Savings,2026-08-06,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590007,2026-07-16 11:10:47.590007
ACC000761,CUST00425,Investment,2017-01-10,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590013,2026-07-16 11:10:47.590013
ACC000762,CUST00058,Current,2018-01-13,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590019,2026-07-16 11:10:47.590019
ACC000763,CUST00166,Investment,2015-07-24,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590025,2026-07-16 11:10:47.590025
ACC000764,CUST00303,Current,2025-03-13,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590055,2026-07-16 11:10:47.590055
ACC000765,CUST00166,Current,2017-10-09,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590064,2026-07-16 11:10:47.590064
ACC000766,CUST00362,Investment,2023-02-21,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590070,2026-07-16 11:10:47.590070
ACC000767,CUST00363,Investment,2026-06-23,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590076,2026-07-16 11:10:47.590076
ACC000768,CUST00194,Investment,2015-12-26,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590082,2026-07-16 11:10:47.590082
ACC000769,CUST00468,Demat,2018-05-14,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590087,2026-07-16 11:10:47.590087
ACC000770,CUST00092,Savings,2024-05-30,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590093,2026-07-16 11:10:47.590093
ACC000771,CUST00374,Investment,2021-06-23,Delhi,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590098,2026-07-16 11:10:47.590098
ACC000772,CUST00061,Current,2019-07-20,Hyderabad,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590104,2026-07-16 11:10:47.590104
ACC000773,CUST00392,Demat,2015-04-11,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590109,2026-07-16 11:10:47.590109
ACC000774,CUST00438,Investment,2015-02-17,Pune,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590119,2026-07-16 11:10:47.590119
ACC000775,CUST00122,Current,2025-09-02,Mumbai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590124,2026-07-16 11:10:47.590124
ACC000776,CUST00227,Savings,2015-02-23,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590130,2026-07-16 11:10:47.590130
ACC000777,CUST00143,Current,2016-02-05,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590136,2026-07-16 11:10:47.590136
ACC000778,CUST00029,Demat,2015-10-28,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590142,2026-07-16 11:10:47.590142
ACC000779,CUST00342,Demat,2022-06-05,Hyderabad,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590147,2026-07-16 11:10:47.590147
ACC000780,CUST00056,Investment,2018-12-31,Bengaluru,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590153,2026-07-16 11:10:47.590153
ACC000781,CUST00313,Current,2025-03-19,Delhi,INR,Closed,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590158,2026-07-16 11:10:47.590158
ACC000782,CUST00185,Savings,2017-02-01,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590164,2026-07-16 11:10:47.590164
ACC000783,CUST00166,Demat,2023-07-02,Kolkata,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590169,2026-07-16 11:10:47.590169
ACC000784,CUST00389,Investment,2016-06-15,Chennai,INR,Open,Core Banking,BATCH_20260720,2026-07-20,2026-07-16 11:10:47.590178,2026-07-16 11:10:47.590178
